Product ID,SKU,Name,Price,Original Price,Discount,Description,Weight (kg),Dimensions (cm),Brand,Warranty (months),Stock (units),Trending,Category_Books,Category_Electronics,Category_Fashion,Category_Home & Kitchen,Category_Sports,Color_Black,Color_Blue,Color_Gray,Color_Green,Color_Red,Color_White,Color_Yellow
P571977,SKU-9043,Two Books,0.7368740141426933,0.933456429194235,25%,Throw reason off north try three beyond couple study term performance yard matter create.,0.28421052631578947,52x67x23,Sandoval PLC,15,0.43,1,False,False,True,False,False,False,False,False,False,True,False,False
P869215,SKU-19606,Value Electronics,0.5550202268410719,0.6477765810124635,19%,Certain lay attorney among whom hear sea consider fall sense keep now.,0.19999999999999996,28x30x42,Ramirez Group,8,0.292,1,False,False,False,False,True,False,False,True,False,False,False,False
P807595,SKU-35602,Stuff Electronics,0.42311654308800023,0.6098015079242961,34%,Begin news relate share character fall blood throughout interest ready sport institution simply.,0.2631578947368421,87x24x90,"Dorsey, Lee and Phelps",10,0.24,0,False,False,False,True,False,False,False,False,False,False,True,False
P497450,SKU-86139,Recognize Books,0.09931539922526371,0.10829358362825049,18%,Science increase remain office sure should box or throughout charge student science break.,0.736842105263158,100x41x34,"Taylor, Torres and Figueroa",19,0.342,0,False,False,True,False,False,True,False,False,False,False,False,False
P496512,SKU-5804,Local Books,0.37921839623147663,0.5293942657844797,32%,Owner dog audience professor accept central fish employee compare enjoy.,0.9684210526315788,51x39x34,"Monroe, Martinez and Carter",16,0.9500000000000001,0,False,False,False,False,True,False,False,True,False,False,False,False
P621671,SKU-56990,Foot Home,0.4648793364308479,0.5277273426681028,17%,Throughout third sing produce bed network necessary drug sometimes guess apply.,0.5684210526315789,66x71x24,Lawson Ltd,13,0.862,0,False,False,False,False,True,False,False,False,False,False,False,True
P309187,SKU-32718,Money Books,0.7955747749294476,0.897486792839924,16%,Audience grow talk history enjoy break decade its training.,0.7157894736842105,42x89x75,Williams PLC,12,0.47800000000000004,0,False,False,True,False,False,False,False,False,True,False,False,False
P855915,SKU-30964,Common Electronics,0.286840213320743,0.33572857362671177,20%,Around happy brother note according rich through might reason unit state staff thus director mention personal what doctor but.,0.5684210526315789,28x26x86,"Clark, Mccarthy and White",21,0.076,1,True,False,False,False,False,False,False,False,False,False,False,True
P198803,SKU-91653,Choose Sports,0.3767235736589658,0.5101246345591629,30%,Country enter mission fill middle think media news sort strong.,0.7578947368421052,23x95x69,Rocha PLC,8,0.632,0,False,False,True,False,False,True,False,False,False,False,False,False
P693030,SKU-47895,Order Home,0.3864185078278412,0.6369749192183413,42%,Decade draw simply ball wait partner sell purpose region south require your.,0.11578947368421053,53x57x22,Medina-Rogers,10,0.8140000000000001,1,False,False,True,False,False,False,False,False,False,False,False,True
P532117,SKU-7355,Certain Fashion,0.741745624671381,0.9527158024311432,26%,Tough identify control car audience interview remember Democrat safe onto their surface surface anyone may.,0.9789473684210528,89x93x15,Coffey Ltd,22,0.92,0,False,False,False,False,True,False,False,True,False,False,False,False
P375737,SKU-25370,Minute Fashion,0.27429098752052194,0.44406318920859617,41%,Why compare check allow Democrat cover sport interesting imagine public effort rock region.,0.9684210526315788,71x55x71,Silva-Smith,13,0.47400000000000003,1,True,False,False,False,False,False,False,False,False,True,False,False
P866922,SKU-16312,Fish Sports,0.4256972090178447,0.7413961122223932,45%,Even something piece itself bank something growth much top dinner political your personal high herself production police good art discuss.,0.10526315789473684,55x27x26,"Mcdowell, Herrera and Bell",9,0.43,1,False,False,True,False,False,False,False,True,False,False,False,False
P266786,SKU-23450,Reason Books,0.48864721599261746,0.7047135456736934,34%,Drug involve charge quickly first anyone forget everyone professor notice morning adult power affect soldier.,0.29473684210526313,81x32x25,"Browning, Cox and Sandoval",14,0.2,0,False,False,True,False,False,True,False,False,False,False,False,False
P588132,SKU-88806,Fish Fashion,0.4631785649136738,0.5257680668820843,17%,Seem entire cover they manager way purpose own effect level car nation successful.,0.2631578947368421,100x37x54,Walker-Martinez,17,0.168,0,False,False,False,False,True,False,False,False,True,False,False,False
P503352,SKU-39486,World Electronics,0.020881396671423823,0.016853874955121296,18%,Nor feeling what how report technology performance forget almost thousand southern really term imagine.,0.4421052631578947,88x35x35,Velasquez-Matthews,23,0.488,1,False,True,False,False,False,False,True,False,False,False,False,False
P194184,SKU-32565,Drive Electronics,0.3328790789007758,0.45714212442939933,31%,Specific recognize lot mission again could save beyond thought ask company price pay require resource need prepare.,0.894736842105263,83x40x79,Ewing Ltd,17,0.28800000000000003,0,False,True,False,False,False,False,False,False,True,False,False,False
P136158,SKU-33572,Meeting Fashion,0.2830952968570601,0.4424578140226701,39%,Bill onto clear than while claim right research affect system great become animal a finally around indicate its paper option.,0.2421052631578947,25x53x65,"Cooke, Brown and Douglas",16,0.756,0,False,False,True,False,False,False,False,False,False,False,True,False
P351326,SKU-60809,Write Books,0.49114740377496163,0.5953992921987997,22%,Agree run somebody have clearly result likely girl sometimes history yeah such necessary series thought degree hotel edge figure.,0.1263157894736842,10x57x100,Obrien-Tucker,6,0.39,0,False,False,False,True,False,False,False,False,True,False,False,False
P371996,SKU-62624,Team Sports,0.36312276673140687,0.37659127045186436,10%,Happy girl marriage special direction low step bad radio follow yes its want culture office necessary.,0.07368421052631577,59x49x65,Morris-Goodwin,24,0.892,0,True,False,False,False,False,False,False,False,False,False,False,True
P775614,SKU-12645,North Sports,0.6983625379588596,0.8723906241985947,24%,Politics reality finish product bad crime art couple perhaps popular everyone she than.,0.5894736842105261,29x67x45,"Harris, Martinez and Carr",9,0.752,1,False,True,False,False,False,False,False,False,False,False,True,False
P141003,SKU-46526,Room Books,0.2241155451589712,0.21553059445042827,5%,Number your call walk may including newspaper magazine manager cold mouth threat lay floor expert.,0.17894736842105263,65x63x55,Holt-Lopez,13,0.47000000000000003,0,False,False,True,False,False,False,False,False,False,False,True,False
P607827,SKU-53224,Few Fashion,0.3441245587114912,0.503405652151613,35%,By second play deep all fear simply rise either leg could design hundred movement already thus occur dark example.,0.2736842105263158,23x87x60,Norris-Pittman,22,0.918,1,False,True,False,False,False,False,False,False,False,False,True,False
P198641,SKU-6177,Meet Sports,0.11311471891665685,0.10952967123147152,9%,Next draw I provide finally run prevent range behavior song high indicate even bag every exactly write yes.,0.6105263157894736,24x43x87,"Davis, Holmes and Russell",23,0.894,0,False,False,False,False,True,True,False,False,False,False,False,False
P767023,SKU-27146,Nice Sports,0.06687734057278981,0.09380930399548647,34%,Describe yes share light lose stop himself already sign human fish land during southern none.,0.15789473684210525,22x71x37,Foster-Wolfe,7,0.08600000000000001,0,False,False,True,False,False,False,False,False,False,True,False,False
P714436,SKU-15908,Pull Electronics,0.5503256682368849,0.75841411499205,31%,Drive mean toward church land she part cover major cultural.,0.6947368421052631,17x10x37,Bush Ltd,7,0.066,1,False,False,True,False,False,False,False,False,True,False,False,False
P622572,SKU-66107,Cover Books,0.7454154281973969,0.9989998461301738,29%,Believe set majority think another edge article easy special all management prepare seek human himself.,0.894736842105263,70x55x82,"Shaffer, Woods and Williams",19,0.112,1,False,True,False,False,False,True,False,False,False,False,False,False
P873746,SKU-96146,Must Electronics,0.12047578680802208,0.1204749448633123,11%,Result this heavy relate open operation them eat paper bring several place quite eat director send significant worry person compare.,0.39999999999999997,40x23x55,Scott Group,11,0.604,1,False,False,False,True,False,False,True,False,False,False,False,False
P260233,SKU-12517,Either Home,0.2877791250415804,0.4498025337231369,39%,Hand color cost hope can worry above source indicate particular.,0.5684210526315789,60x55x99,"Jones, Rodriguez and Schultz",22,0.582,1,False,True,False,False,False,False,True,False,False,False,False,False
P716918,SKU-17389,Threat Home,0.2031644007597137,0.19679437862235216,6%,Method military health view reach western spend throw into best pull involve people hit data everybody under one.,0.6736842105263159,43x35x32,Williams Inc,12,0.936,0,False,False,False,True,False,False,False,True,False,False,False,False
P300328,SKU-64719,And Books,0.591058341291728,0.5979124993588757,7%,Leave offer could total during religious since option tough in mother.,0.8526315789473684,83x58x83,"Stevens, Parker and Simmons",11,0.73,0,True,False,False,False,False,False,False,False,False,False,False,True
P209902,SKU-43824,Many Sports,0.7988368225081285,0.9725034620710877,22%,Small father now just west identify consumer something stand listen against.,0.5684210526315789,44x82x56,"Mcdonald, Brown and Shah",21,0.28,0,True,False,False,False,False,False,False,True,False,False,False,False
P680743,SKU-42585,Upon Sports,0.22962025044799506,0.31408421808483356,31%,Standard than son so simple rule each mouth spring under why.,0.9473684210526316,47x93x52,"Newman, Bennett and Watson",20,0.708,0,True,False,False,False,False,False,False,False,False,True,False,False
P196168,SKU-8097,Cup Home,0.06664127134012213,0.08828024824331948,31%,Once popular where commercial prove take another student sea put serious along.,0.9684210526315788,94x58x56,Mills-Hale,18,0.28400000000000003,0,False,False,True,False,False,False,False,True,False,False,False,False
P131843,SKU-75665,Ago Fashion,0.11063599197364611,0.1721854644304252,39%,However small nature whatever hot garden now summer each note official third agreement.,0.5684210526315789,34x26x50,Garrison-Lewis,24,0.618,0,False,False,True,False,False,False,False,False,False,False,False,True
P189270,SKU-81651,Resource Electronics,0.2318736385780048,0.4293275888598245,48%,Up place break public question military they bag relationship I offer.,0.46315789473684216,13x39x100,"Gardner, Hicks and Fitzgerald",19,0.306,1,False,False,False,True,False,False,False,False,True,False,False,False
P616835,SKU-71016,Customer Sports,0.7003154743382015,0.743298969072165,11%,Create interview democratic always red marriage charge six this provide guy walk various remain score face follow.,0.06315789473684211,35x72x67,Jordan-Thomas,10,0.992,1,True,False,False,False,False,True,False,False,False,False,False,False
P323265,SKU-72537,Them Fashion,0.6673677207515587,0.8687131353541571,27%,Car cultural message crime plan he step my tax tree red accept listen church ahead available save appear color.,0.5052631578947369,31x95x59,Meyer-Johnson,21,0.274,1,False,False,True,False,False,False,False,False,False,False,True,False
P389917,SKU-79896,Factor Home,0.32114536499522495,0.41532030568805456,27%,Over six phone range computer understand sister you college almost top truth line police yeah anyone cut public many traditional around.,0.7157894736842105,12x12x53,Mcpherson PLC,9,0.9540000000000001,1,False,False,False,True,False,False,False,False,False,True,False,False
